"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"All","All","All","All","All","All","Tested","Reading","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.28,0.53
"All","All","All","All","All","All","Tested","Reading","5th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.3,0.58
"All","All","All","All","All","All","Tested","Reading","5th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.17
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.47,0.78
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.15,0.42
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.21,0.51
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.62,0.86
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.79,0.91
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.28,0.57
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.19,0.41
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.23,0.49
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.13,0.39
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.1,0.28
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.49,0.73
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.24,0.51
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.27,0.56
"All","All","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.06,0.15
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.57,0.75
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.17,0.39
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.23,0.52
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.65,0.82
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.84,0.93
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.54
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.41
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.47
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.15,0.38
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.08,0.25
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.56,0.76
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.26,0.49
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.29,0.54
"All","All","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.09,0.17
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.58,0.82
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.19,0.41
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.26,0.52
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.6,0.81
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.86,0.94
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.32,0.57
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.19,0.38
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.26,0.47
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.38
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.32
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.57,0.77
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.27,0.49
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.3,0.55
"All","All","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.08,0.15
"All","All","All","All","All","All","Tested","Reading","9th-12th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.42
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","American Indian",NA,NA,NA,NA,NA,0.26,0.64
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Asian",NA,NA,NA,NA,NA,0.55,0.77
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.17,0.4
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.22,0.49
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.64,0.82
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Pacific Islander",NA,NA,NA,NA,NA,0.32,0.56
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","White",NA,NA,NA,NA,NA,0.79,0.91
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.54
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.41
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.48
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.15,0.38
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.34
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.57,0.78
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.27,0.49
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.29,0.54
"All","All","All","All","All","All","Tested","Reading","All","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.15
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Asian",NA,NA,NA,NA,NA,0.48,0.67
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.2,0.38
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.26,0.44
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.83,0.89
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","White",NA,NA,NA,NA,NA,0.82,0.89
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Female",NA,NA,NA,NA,NA,0.31,0.5
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Male",NA,NA,NA,NA,NA,0.19,0.35
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.42
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.34
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","English Learner",NA,NA,NA,NA,NA,0.05,0.23
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.55,0.73
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.27,0.44
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.29,0.49
"All","All","All","All","All","All","Tested","Reading","English II","2014-2015","Special Education",NA,NA,NA,NA,NA,0.04,0.11
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.46,0.46
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.43,0.43
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.44,0.44
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.48,0.48
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.44,0.44
"All","All","All","All","All","All","Tested","Math","11th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.44,0.44
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.64,0.92
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.23,0.49
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.25,0.56
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.66,0.85
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","White",NA,NA,NA,NA,NA,0.73,0.92
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.57
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.32,0.56
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.3,0.56
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.22,0.48
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.24,0.54
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.59,0.84
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.31,0.57
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.34,0.62
"All","All","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.08,0.23
"All","All","All","All","All","All","Tested","Math","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.24,0.49
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.71,0.89
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.2,0.45
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.26,0.59
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.58,0.83
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.72,0.9
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.56
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.27,0.51
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.28,0.53
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.18,0.44
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.22,0.53
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.6,0.83
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.29,0.53
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.31,0.59
"All","All","All","All","All","All","Tested","Math","4th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.1,0.21
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.73,0.92
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.18,0.46
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.22,0.53
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.55,0.86
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.72,0.9
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.26,0.55
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.25,0.51
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.53
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.45
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.43
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.53,0.78
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.27,0.54
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.29,0.6
"All","All","All","All","All","All","Tested","Math","5th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.21
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.54,0.77
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.14,0.39
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.19,0.5
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.51,0.82
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.71,0.9
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.22,0.49
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.2,0.44
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.21,0.46
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.37
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.14,0.35
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.44,0.71
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.22,0.47
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.24,0.53
"All","All","All","All","All","All","Tested","Math","6th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.18
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.37,0.73
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.11,0.38
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.16,0.47
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.52,0.73
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.59,0.88
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.15,0.46
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.15,0.4
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.15,0.43
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.1,0.36
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.08,0.27
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.33,0.67
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.16,0.44
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.17,0.49
"All","All","All","All","All","All","Tested","Math","7th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.08,0.18
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.56,0.78
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.16,0.33
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.17,0.38
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.48,0.6
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.57,0.74
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.21,0.4
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.15,0.31
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.18,0.36
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.13,0.3
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.28
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.37,0.59
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.18,0.36
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.21,0.43
"All","All","All","All","All","All","Tested","Math","8th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.11
"All","All","All","All","All","All","Tested","Math","9th-12th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.14,0.39
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Asian",NA,NA,NA,NA,NA,0.39,0.82
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.16,0.49
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.18,0.44
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","White",NA,NA,NA,NA,NA,0.65,0.94
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Female",NA,NA,NA,NA,NA,0.3,0.62
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Male",NA,NA,NA,NA,NA,0.27,0.57
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","All",NA,NA,NA,NA,NA,0.29,0.6
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.14,0.42
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","English Learner",NA,NA,NA,NA,NA,0.11,0.24
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.47,0.81
"All","All","All","All","All","All","Tested","Math","Algebra I","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.3,0.62
